drill,hole,prob_xgb,label_real,threshold_xgb,prediction,drill_lead_time
drill_4mm_10_batch_00_collet_1_04-02-2025,23,0.25801662,0,0.6271274089813232,0,32
drill_4mm_10_batch_00_collet_1_04-02-2025,24,0.522963,0,0.6271274089813232,0,32
drill_4mm_10_batch_00_collet_1_04-02-2025,25,0.069926895,0,0.6271274089813232,0,32
drill_4mm_10_batch_00_collet_1_04-02-2025,26,0.95341146,0,0.6271274089813232,0,32
drill_4mm_10_batch_00_collet_1_04-02-2025,27,0.90017515,0,0.6271274089813232,1,32
drill_4mm_10_batch_00_collet_1_04-02-2025,28,0.8631944,0,0.6271274089813232,1,32
drill_4mm_10_batch_00_collet_1_04-02-2025,29,0.7830755,0,0.6271274089813232,1,32
drill_4mm_10_batch_00_collet_1_04-02-2025,30,0.5939417,0,0.6271274089813232,0,32
drill_4mm_10_batch_00_collet_1_04-02-2025,31,0.37673768,0,0.6271274089813232,0,32
drill_4mm_10_batch_00_collet_1_04-02-2025,32,0.47567248,0,0.6271274089813232,0,32
drill_4mm_10_batch_00_collet_1_04-02-2025,33,0.68981636,0,0.6271274089813232,0,32
drill_4mm_10_batch_00_collet_1_04-02-2025,34,0.48647118,0,0.6271274089813232,0,32
drill_4mm_10_batch_00_collet_1_04-02-2025,35,0.6461834,0,0.6271274089813232,0,32
drill_4mm_10_batch_00_collet_1_04-02-2025,36,0.2631758,0,0.6271274089813232,0,32
drill_4mm_10_batch_00_collet_1_04-02-2025,37,0.46052456,0,0.6271274089813232,0,32
drill_4mm_10_batch_00_collet_1_04-02-2025,38,0.2894117,0,0.6271274089813232,0,32
drill_4mm_10_batch_00_collet_1_04-02-2025,39,0.9280994,0,0.6271274089813232,0,32
drill_4mm_10_batch_00_collet_1_04-02-2025,40,0.40826628,0,0.6271274089813232,0,32
drill_4mm_10_batch_00_collet_1_04-02-2025,41,0.36232,0,0.6271274089813232,0,32
drill_4mm_10_batch_00_collet_1_04-02-2025,42,0.7740826,0,0.6271274089813232,0,32
drill_4mm_10_batch_00_collet_1_04-02-2025,43,0.95289886,0,0.6271274089813232,1,32
drill_4mm_10_batch_00_collet_1_04-02-2025,44,0.75897527,0,0.6271274089813232,1,32
drill_4mm_10_batch_00_collet_1_04-02-2025,45,0.5507985,0,0.6271274089813232,0,32
drill_4mm_10_batch_00_collet_1_04-02-2025,46,0.7699002,0,0.6271274089813232,0,32
drill_4mm_10_batch_00_collet_1_04-02-2025,47,0.73280555,0,0.6271274089813232,1,32
drill_4mm_10_batch_00_collet_1_04-02-2025,48,0.76988626,0,0.6271274089813232,1,32
drill_4mm_10_batch_00_collet_1_04-02-2025,49,0.2560462,1,0.6271274089813232,0,32
drill_4mm_10_batch_00_collet_1_04-02-2025,50,0.8156381,1,0.6271274089813232,0,32
drill_4mm_10_batch_00_collet_1_04-02-2025,51,0.8277732,1,0.6271274089813232,1,32
drill_4mm_10_batch_00_collet_1_04-02-2025,52,0.30491892,1,0.6271274089813232,0,32
drill_4mm_10_batch_00_collet_1_04-02-2025,53,0.5362426,1,0.6271274089813232,0,32
drill_4mm_10_batch_00_collet_1_04-02-2025,54,0.6067099,1,0.6271274089813232,0,32
drill_4mm_10_batch_00_collet_1_04-02-2025,55,0.83667207,1,0.6271274089813232,0,32
drill_4mm_10_batch_00_collet_1_04-02-2025,56,0.71459264,1,0.6271274089813232,1,32
drill_4mm_10_batch_00_collet_1_04-02-2025,57,0.96985805,1,0.6271274089813232,1,32
drill_4mm_10_batch_00_collet_1_04-02-2025,58,0.9289843,1,0.6271274089813232,1,32
drill_4mm_10_batch_00_collet_1_04-02-2025,59,0.90325385,1,0.6271274089813232,1,32
drill_4mm_11_batch_00_collet_1_05-02-2025,1,0.010887729,0,0.1,0,5
drill_4mm_11_batch_00_collet_1_05-02-2025,2,0.0012872417,0,0.1,0,5
drill_4mm_11_batch_00_collet_1_05-02-2025,3,0.004658989,0,0.1,0,5
drill_4mm_11_batch_00_collet_1_05-02-2025,4,0.014039032,0,0.1,0,5
drill_4mm_11_batch_00_collet_1_05-02-2025,5,0.015887512,0,0.1,0,5
drill_4mm_11_batch_00_collet_1_05-02-2025,6,0.03973061,0,0.1,0,5
drill_4mm_11_batch_00_collet_1_05-02-2025,7,0.021981422,0,0.1,0,5
drill_4mm_11_batch_00_collet_1_05-02-2025,8,0.03552108,0,0.1,0,5
drill_4mm_11_batch_00_collet_1_05-02-2025,9,0.022813408,0,0.1,0,5
drill_4mm_11_batch_00_collet_1_05-02-2025,10,0.05908814,0,0.1,0,5
drill_4mm_11_batch_00_collet_1_05-02-2025,11,0.12974377,0,0.1,0,5
drill_4mm_11_batch_00_collet_1_05-02-2025,12,0.081668116,0,0.1,0,5
drill_4mm_11_batch_00_collet_1_05-02-2025,13,0.15985496,0,0.1,0,5
drill_4mm_11_batch_00_collet_1_05-02-2025,14,0.7968498,0,0.1,1,5
drill_4mm_11_batch_00_collet_1_05-02-2025,15,0.75570107,0,0.1,1,5
drill_4mm_11_batch_00_collet_1_05-02-2025,16,0.976669,0,0.1,1,5
drill_4mm_11_batch_00_collet_1_05-02-2025,17,0.93248415,1,0.1,1,5
drill_4mm_11_batch_00_collet_1_05-02-2025,18,0.85745925,1,0.1,1,5
drill_4mm_11_batch_00_collet_1_05-02-2025,19,0.82175684,1,0.1,1,5
drill_4mm_12_batch_01_collet_1_05-02-2025,1,0.026451042,0,0.1,0,1
drill_4mm_12_batch_01_collet_1_05-02-2025,2,0.009121581,0,0.1,0,1
drill_4mm_12_batch_01_collet_1_05-02-2025,3,0.0029585834,0,0.1,0,1
drill_4mm_12_batch_01_collet_1_05-02-2025,4,0.0023071219,0,0.1,0,1
drill_4mm_12_batch_01_collet_1_05-02-2025,5,0.0046627163,0,0.1,0,1
drill_4mm_12_batch_01_collet_1_05-02-2025,6,0.0045475834,0,0.1,0,1
drill_4mm_12_batch_01_collet_1_05-02-2025,7,0.0073416308,0,0.1,0,1
drill_4mm_12_batch_01_collet_1_05-02-2025,8,0.008385016,0,0.1,0,1
drill_4mm_12_batch_01_collet_1_05-02-2025,9,0.011975183,0,0.1,0,1
drill_4mm_12_batch_01_collet_1_05-02-2025,10,0.028939381,0,0.1,0,1
drill_4mm_12_batch_01_collet_1_05-02-2025,11,0.011588145,0,0.1,0,1
drill_4mm_12_batch_01_collet_1_05-02-2025,12,0.007268542,0,0.1,0,1
drill_4mm_12_batch_01_collet_1_05-02-2025,13,0.029813962,0,0.1,0,1
drill_4mm_12_batch_01_collet_1_05-02-2025,14,0.040275525,0,0.1,0,1
drill_4mm_12_batch_01_collet_1_05-02-2025,15,0.35107604,1,0.1,0,1
drill_4mm_12_batch_01_collet_1_05-02-2025,16,0.8564121,1,0.1,1,1
drill_4mm_12_batch_01_collet_1_05-02-2025,17,0.8043613,1,0.1,1,1
drill_4mm_13_batch_01_collet_1_05-02-2025,1,0.052285813,0,0.1,0,2
drill_4mm_13_batch_01_collet_1_05-02-2025,2,0.0026380937,0,0.1,0,2
drill_4mm_13_batch_01_collet_1_05-02-2025,3,0.07843062,0,0.1,0,2
drill_4mm_13_batch_01_collet_1_05-02-2025,4,0.0012385354,0,0.1,0,2
drill_4mm_13_batch_01_collet_1_05-02-2025,5,0.026248379,0,0.1,0,2
drill_4mm_13_batch_01_collet_1_05-02-2025,6,0.16033567,0,0.1,0,2
drill_4mm_13_batch_01_collet_1_05-02-2025,7,0.026974184,0,0.1,0,2
drill_4mm_13_batch_01_collet_1_05-02-2025,8,0.15864839,0,0.1,0,2
drill_4mm_13_batch_01_collet_1_05-02-2025,9,0.028690854,0,0.1,0,2
drill_4mm_13_batch_01_collet_1_05-02-2025,10,0.08232097,0,0.1,0,2
drill_4mm_13_batch_01_collet_1_05-02-2025,11,0.038815223,0,0.1,0,2
drill_4mm_13_batch_01_collet_1_05-02-2025,12,0.013628942,0,0.1,0,2
drill_4mm_13_batch_01_collet_1_05-02-2025,13,0.024508541,0,0.1,0,2
drill_4mm_13_batch_01_collet_1_05-02-2025,14,0.05624818,0,0.1,0,2
drill_4mm_13_batch_01_collet_1_05-02-2025,15,0.5272342,0,0.1,0,2
drill_4mm_13_batch_01_collet_1_05-02-2025,16,0.6903435,1,0.1,1,2
drill_4mm_13_batch_01_collet_1_05-02-2025,17,0.73008066,1,0.1,1,2
drill_4mm_13_batch_01_collet_1_05-02-2025,18,0.74982893,1,0.1,1,2
drill_4mm_14_batch_01_collet_1_06-02-2025,1,0.016156951,0,0.1,0,7
drill_4mm_14_batch_01_collet_1_06-02-2025,2,0.0017995216,0,0.1,0,7
drill_4mm_14_batch_01_collet_1_06-02-2025,3,0.0022499145,0,0.1,0,7
drill_4mm_14_batch_01_collet_1_06-02-2025,4,0.0022166185,0,0.1,0,7
drill_4mm_14_batch_01_collet_1_06-02-2025,5,0.0038563763,0,0.1,0,7
drill_4mm_14_batch_01_collet_1_06-02-2025,6,0.006259062,0,0.1,0,7
drill_4mm_14_batch_01_collet_1_06-02-2025,7,0.0034308184,0,0.1,0,7
drill_4mm_14_batch_01_collet_1_06-02-2025,8,0.0038184463,0,0.1,0,7
drill_4mm_14_batch_01_collet_1_06-02-2025,9,0.032506503,0,0.1,0,7
drill_4mm_14_batch_01_collet_1_06-02-2025,10,0.16803852,0,0.1,0,7
drill_4mm_14_batch_01_collet_1_06-02-2025,11,0.062968895,0,0.1,0,7
drill_4mm_14_batch_01_collet_1_06-02-2025,12,0.052387096,0,0.1,0,7
drill_4mm_14_batch_01_collet_1_06-02-2025,13,0.9262468,0,0.1,0,7
drill_4mm_14_batch_01_collet_1_06-02-2025,14,0.8184134,0,0.1,1,7
drill_4mm_14_batch_01_collet_1_06-02-2025,15,0.16397704,0,0.1,1,7
drill_4mm_14_batch_01_collet_1_06-02-2025,16,0.3676075,0,0.1,1,7
drill_4mm_14_batch_01_collet_1_06-02-2025,17,0.17411074,0,0.1,1,7
drill_4mm_14_batch_01_collet_1_06-02-2025,18,0.14480294,1,0.1,1,7
drill_4mm_14_batch_01_collet_1_06-02-2025,19,0.3622556,1,0.1,1,7
drill_4mm_14_batch_01_collet_1_06-02-2025,20,0.15004526,1,0.1,1,7
drill_4mm_14_batch_01_collet_1_06-02-2025,21,0.9331463,1,0.1,1,7
drill_4mm_15_batch_01_collet_1_06-02-2025,1,0.10208036,0,0.86783367395401,0,0
drill_4mm_15_batch_01_collet_1_06-02-2025,2,0.00939267,0,0.86783367395401,0,0
drill_4mm_15_batch_01_collet_1_06-02-2025,3,0.032719802,0,0.86783367395401,0,0
drill_4mm_15_batch_01_collet_1_06-02-2025,4,0.9054951,0,0.86783367395401,0,0
drill_4mm_15_batch_01_collet_1_06-02-2025,5,0.5288802,0,0.86783367395401,0,0
drill_4mm_15_batch_01_collet_1_06-02-2025,6,0.004474559,0,0.86783367395401,0,0
drill_4mm_15_batch_01_collet_1_06-02-2025,7,0.28595424,0,0.86783367395401,0,0
drill_4mm_15_batch_01_collet_1_06-02-2025,8,0.47887802,0,0.86783367395401,0,0
drill_4mm_15_batch_01_collet_1_06-02-2025,9,0.7952436,0,0.86783367395401,0,0
drill_4mm_15_batch_01_collet_1_06-02-2025,10,0.054614604,0,0.86783367395401,0,0
drill_4mm_15_batch_01_collet_1_06-02-2025,11,0.047892626,0,0.86783367395401,0,0
drill_4mm_15_batch_01_collet_1_06-02-2025,12,0.14635596,0,0.86783367395401,0,0
drill_4mm_15_batch_01_collet_1_06-02-2025,13,0.33567744,0,0.86783367395401,0,0
drill_4mm_15_batch_01_collet_1_06-02-2025,14,0.7481586,0,0.86783367395401,0,0
drill_4mm_15_batch_01_collet_1_06-02-2025,15,0.5100221,0,0.86783367395401,0,0
drill_4mm_15_batch_01_collet_1_06-02-2025,16,0.2707704,0,0.86783367395401,0,0
drill_4mm_15_batch_01_collet_1_06-02-2025,17,0.3022413,0,0.86783367395401,0,0
drill_4mm_15_batch_01_collet_1_06-02-2025,18,0.043470457,0,0.86783367395401,0,0
drill_4mm_15_batch_01_collet_1_06-02-2025,19,0.058051962,0,0.86783367395401,0,0
drill_4mm_15_batch_01_collet_1_06-02-2025,20,0.028399466,0,0.86783367395401,0,0
drill_4mm_15_batch_01_collet_1_06-02-2025,21,0.11706573,0,0.86783367395401,0,0
drill_4mm_15_batch_01_collet_1_06-02-2025,22,0.15259694,0,0.86783367395401,0,0
drill_4mm_15_batch_01_collet_1_06-02-2025,23,0.01973699,0,0.86783367395401,0,0
drill_4mm_15_batch_01_collet_1_06-02-2025,24,0.0061727175,0,0.86783367395401,0,0
drill_4mm_15_batch_01_collet_1_06-02-2025,25,0.008474671,0,0.86783367395401,0,0
drill_4mm_15_batch_01_collet_1_06-02-2025,26,0.037222918,0,0.86783367395401,0,0
drill_4mm_15_batch_01_collet_1_06-02-2025,27,0.028017934,0,0.86783367395401,0,0
drill_4mm_15_batch_01_collet_1_06-02-2025,28,0.0186885,0,0.86783367395401,0,0
drill_4mm_15_batch_01_collet_1_06-02-2025,29,0.01713238,0,0.86783367395401,0,0
drill_4mm_15_batch_01_collet_1_06-02-2025,30,0.010528614,0,0.86783367395401,0,0
drill_4mm_15_batch_01_collet_1_06-02-2025,31,0.40831047,0,0.86783367395401,0,0
drill_4mm_15_batch_01_collet_1_06-02-2025,32,0.61425257,0,0.86783367395401,0,0
drill_4mm_15_batch_01_collet_1_06-02-2025,33,0.2852107,0,0.86783367395401,0,0
drill_4mm_15_batch_01_collet_1_06-02-2025,34,0.71736985,0,0.86783367395401,0,0
drill_4mm_15_batch_01_collet_1_06-02-2025,35,0.46250936,0,0.86783367395401,0,0
drill_4mm_15_batch_01_collet_1_06-02-2025,36,0.35443372,0,0.86783367395401,0,0
drill_4mm_15_batch_01_collet_1_06-02-2025,37,0.7603296,1,0.86783367395401,0,0
drill_4mm_15_batch_01_collet_1_06-02-2025,38,0.820161,1,0.86783367395401,0,0
drill_4mm_15_batch_01_collet_1_06-02-2025,39,0.6694945,1,0.86783367395401,0,0
drill_4mm_15_batch_01_collet_1_06-02-2025,40,0.8245982,1,0.86783367395401,0,0
drill_4mm_15_batch_01_collet_1_06-02-2025,41,0.36657095,1,0.86783367395401,0,0
drill_4mm_15_batch_01_collet_1_06-02-2025,42,0.4591323,1,0.86783367395401,0,0
drill_4mm_15_batch_01_collet_1_06-02-2025,43,0.96010774,1,0.86783367395401,0,0
drill_4mm_15_batch_01_collet_1_06-02-2025,44,0.85893565,1,0.86783367395401,0,0
drill_4mm_16_batch_01_collet_1_06-02-2025,1,0.016284563,0,0.1,0,23
drill_4mm_16_batch_01_collet_1_06-02-2025,2,0.0016383687,0,0.1,0,23
drill_4mm_16_batch_01_collet_1_06-02-2025,3,0.002620845,0,0.1,0,23
drill_4mm_16_batch_01_collet_1_06-02-2025,4,0.003600637,0,0.1,0,23
drill_4mm_16_batch_01_collet_1_06-02-2025,5,0.007324373,0,0.1,0,23
drill_4mm_16_batch_01_collet_1_06-02-2025,6,0.002602508,0,0.1,0,23
drill_4mm_16_batch_01_collet_1_06-02-2025,7,0.22092418,0,0.1,0,23
drill_4mm_16_batch_01_collet_1_06-02-2025,8,0.014833327,0,0.1,0,23
drill_4mm_16_batch_01_collet_1_06-02-2025,9,0.017870745,0,0.1,0,23
drill_4mm_16_batch_01_collet_1_06-02-2025,10,0.031453125,0,0.1,0,23
drill_4mm_16_batch_01_collet_1_06-02-2025,11,0.040747415,0,0.1,0,23
drill_4mm_16_batch_01_collet_1_06-02-2025,12,0.014376848,0,0.1,0,23
drill_4mm_16_batch_01_collet_1_06-02-2025,13,0.019536527,0,0.1,0,23
drill_4mm_16_batch_01_collet_1_06-02-2025,14,0.4459259,0,0.1,0,23
drill_4mm_16_batch_01_collet_1_06-02-2025,15,0.18065397,0,0.1,1,23
drill_4mm_16_batch_01_collet_1_06-02-2025,16,0.29996195,0,0.1,1,23
drill_4mm_16_batch_01_collet_1_06-02-2025,17,0.23509961,0,0.1,1,23
drill_4mm_16_batch_01_collet_1_06-02-2025,18,0.5138941,0,0.1,1,23
drill_4mm_16_batch_01_collet_1_06-02-2025,19,0.3105353,0,0.1,1,23
drill_4mm_16_batch_01_collet_1_06-02-2025,20,0.018626198,0,0.1,0,23
drill_4mm_16_batch_01_collet_1_06-02-2025,21,0.023247534,0,0.1,0,23
drill_4mm_16_batch_01_collet_1_06-02-2025,22,0.08466178,0,0.1,0,23
drill_4mm_16_batch_01_collet_1_06-02-2025,23,0.05795024,0,0.1,0,23
drill_4mm_16_batch_01_collet_1_06-02-2025,24,0.016909808,0,0.1,0,23
drill_4mm_16_batch_01_collet_1_06-02-2025,25,0.017236572,0,0.1,0,23
drill_4mm_16_batch_01_collet_1_06-02-2025,26,0.0038180272,0,0.1,0,23
drill_4mm_16_batch_01_collet_1_06-02-2025,27,0.041330878,0,0.1,0,23
drill_4mm_16_batch_01_collet_1_06-02-2025,28,0.026094163,0,0.1,0,23
drill_4mm_16_batch_01_collet_1_06-02-2025,29,0.2865737,0,0.1,0,23
drill_4mm_16_batch_01_collet_1_06-02-2025,30,0.76789486,0,0.1,1,23
drill_4mm_16_batch_01_collet_1_06-02-2025,31,0.33823636,0,0.1,1,23
drill_4mm_16_batch_01_collet_1_06-02-2025,32,0.07252462,1,0.1,0,23
drill_4mm_16_batch_01_collet_1_06-02-2025,33,0.9085633,1,0.1,0,23
drill_4mm_16_batch_01_collet_1_06-02-2025,34,0.7613863,1,0.1,1,23
drill_4mm_16_batch_01_collet_1_06-02-2025,35,0.5276138,1,0.1,1,23
drill_4mm_16_batch_01_collet_1_06-02-2025,36,0.40976414,1,0.1,1,23
drill_4mm_16_batch_01_collet_1_06-02-2025,37,0.5509322,1,0.1,1,23
drill_4mm_16_batch_01_collet_1_06-02-2025,38,0.84167206,1,0.1,1,23
drill_4mm_17_batch_01_collet_1_06-02-2025,1,0.95934737,0,0.8666630983352661,0,5
drill_4mm_17_batch_01_collet_1_06-02-2025,2,0.032503545,0,0.8666630983352661,0,5
drill_4mm_17_batch_01_collet_1_06-02-2025,3,0.0037318922,0,0.8666630983352661,0,5
drill_4mm_17_batch_01_collet_1_06-02-2025,4,0.0016035547,0,0.8666630983352661,0,5
drill_4mm_17_batch_01_collet_1_06-02-2025,5,0.029392505,0,0.8666630983352661,0,5
drill_4mm_17_batch_01_collet_1_06-02-2025,6,0.001916855,0,0.8666630983352661,0,5
drill_4mm_17_batch_01_collet_1_06-02-2025,7,0.099885084,0,0.8666630983352661,0,5
drill_4mm_17_batch_01_collet_1_06-02-2025,8,0.0046036686,0,0.8666630983352661,0,5
drill_4mm_17_batch_01_collet_1_06-02-2025,9,0.8241928,0,0.8666630983352661,0,5
drill_4mm_17_batch_01_collet_1_06-02-2025,10,0.6992163,0,0.8666630983352661,0,5
drill_4mm_17_batch_01_collet_1_06-02-2025,11,0.035862096,0,0.8666630983352661,0,5
drill_4mm_17_batch_01_collet_1_06-02-2025,12,0.066453345,0,0.8666630983352661,0,5
drill_4mm_17_batch_01_collet_1_06-02-2025,13,0.8872203,0,0.8666630983352661,0,5
drill_4mm_17_batch_01_collet_1_06-02-2025,14,0.93925756,0,0.8666630983352661,1,5
drill_4mm_17_batch_01_collet_1_06-02-2025,15,0.35315043,0,0.8666630983352661,0,5
drill_4mm_17_batch_01_collet_1_06-02-2025,16,0.6524895,0,0.8666630983352661,0,5
drill_4mm_17_batch_01_collet_1_06-02-2025,17,0.30502903,1,0.8666630983352661,0,5
drill_4mm_17_batch_01_collet_1_06-02-2025,18,0.05742416,1,0.8666630983352661,0,5
drill_4mm_17_batch_01_collet_1_06-02-2025,19,0.18929183,1,0.8666630983352661,0,5
drill_4mm_18_batch_01_collet_1_07-02-2025,1,0.004716498,0,0.11016775667667389,0,43
drill_4mm_18_batch_01_collet_1_07-02-2025,2,0.002717441,0,0.11016775667667389,0,43
drill_4mm_18_batch_01_collet_1_07-02-2025,3,0.121884555,0,0.11016775667667389,0,43
drill_4mm_18_batch_01_collet_1_07-02-2025,4,0.0038178042,0,0.11016775667667389,0,43
drill_4mm_18_batch_01_collet_1_07-02-2025,5,0.0011507192,0,0.11016775667667389,0,43
drill_4mm_18_batch_01_collet_1_07-02-2025,6,0.0017146514,0,0.11016775667667389,0,43
drill_4mm_18_batch_01_collet_1_07-02-2025,7,0.0023669065,0,0.11016775667667389,0,43
drill_4mm_18_batch_01_collet_1_07-02-2025,8,0.0017108822,0,0.11016775667667389,0,43
drill_4mm_18_batch_01_collet_1_07-02-2025,9,0.0015760936,0,0.11016775667667389,0,43
drill_4mm_18_batch_01_collet_1_07-02-2025,10,0.0054231384,0,0.11016775667667389,0,43
drill_4mm_18_batch_01_collet_1_07-02-2025,11,0.004134791,0,0.11016775667667389,0,43
drill_4mm_18_batch_01_collet_1_07-02-2025,12,0.005347624,0,0.11016775667667389,0,43
drill_4mm_18_batch_01_collet_1_07-02-2025,13,0.0043298365,0,0.11016775667667389,0,43
drill_4mm_18_batch_01_collet_1_07-02-2025,14,0.0038629489,0,0.11016775667667389,0,43
drill_4mm_18_batch_01_collet_1_07-02-2025,15,0.0050480715,0,0.11016775667667389,0,43
drill_4mm_18_batch_01_collet_1_07-02-2025,16,0.0052794805,0,0.11016775667667389,0,43
drill_4mm_18_batch_01_collet_1_07-02-2025,17,0.003468107,0,0.11016775667667389,0,43
drill_4mm_18_batch_01_collet_1_07-02-2025,18,0.006598718,0,0.11016775667667389,0,43
drill_4mm_18_batch_01_collet_1_07-02-2025,19,0.0033697754,0,0.11016775667667389,0,43
drill_4mm_18_batch_01_collet_1_07-02-2025,20,0.006504476,0,0.11016775667667389,0,43
drill_4mm_18_batch_01_collet_1_07-02-2025,21,0.012880749,0,0.11016775667667389,0,43
drill_4mm_18_batch_01_collet_1_07-02-2025,22,0.0057631037,0,0.11016775667667389,0,43
drill_4mm_18_batch_01_collet_1_07-02-2025,23,0.016704334,0,0.11016775667667389,0,43
drill_4mm_18_batch_01_collet_1_07-02-2025,24,0.011975984,0,0.11016775667667389,0,43
drill_4mm_18_batch_01_collet_1_07-02-2025,25,0.017337928,0,0.11016775667667389,0,43
drill_4mm_18_batch_01_collet_1_07-02-2025,26,0.016379278,0,0.11016775667667389,0,43
drill_4mm_18_batch_01_collet_1_07-02-2025,27,0.014238273,0,0.11016775667667389,0,43
drill_4mm_18_batch_01_collet_1_07-02-2025,28,0.039802477,0,0.11016775667667389,0,43
drill_4mm_18_batch_01_collet_1_07-02-2025,29,0.010720472,0,0.11016775667667389,0,43
drill_4mm_18_batch_01_collet_1_07-02-2025,30,0.18069045,0,0.11016775667667389,0,43
drill_4mm_18_batch_01_collet_1_07-02-2025,31,0.02422801,0,0.11016775667667389,0,43
drill_4mm_18_batch_01_collet_1_07-02-2025,32,0.022954779,0,0.11016775667667389,0,43
drill_4mm_18_batch_01_collet_1_07-02-2025,33,0.078686684,0,0.11016775667667389,0,43
drill_4mm_18_batch_01_collet_1_07-02-2025,34,0.0024685946,0,0.11016775667667389,0,43
drill_4mm_18_batch_01_collet_1_07-02-2025,35,0.004582415,0,0.11016775667667389,0,43
drill_4mm_18_batch_01_collet_1_07-02-2025,36,0.0103766,0,0.11016775667667389,0,43
drill_4mm_18_batch_01_collet_1_07-02-2025,37,0.17026837,0,0.11016775667667389,0,43
drill_4mm_18_batch_01_collet_1_07-02-2025,38,0.16663916,0,0.11016775667667389,1,43
drill_4mm_18_batch_01_collet_1_07-02-2025,39,0.03889171,0,0.11016775667667389,0,43
drill_4mm_18_batch_01_collet_1_07-02-2025,40,0.09216062,0,0.11016775667667389,0,43
drill_4mm_18_batch_01_collet_1_07-02-2025,41,0.11086357,0,0.11016775667667389,0,43
drill_4mm_18_batch_01_collet_1_07-02-2025,42,0.1407734,0,0.11016775667667389,1,43
drill_4mm_18_batch_01_collet_1_07-02-2025,43,0.68640983,0,0.11016775667667389,1,43
drill_4mm_18_batch_01_collet_1_07-02-2025,44,0.66596466,0,0.11016775667667389,1,43
drill_4mm_18_batch_01_collet_1_07-02-2025,45,0.78855413,0,0.11016775667667389,1,43
drill_4mm_18_batch_01_collet_1_07-02-2025,46,0.60466087,0,0.11016775667667389,1,43
drill_4mm_18_batch_01_collet_1_07-02-2025,47,0.5154779,0,0.11016775667667389,1,43
drill_4mm_18_batch_01_collet_1_07-02-2025,48,0.48175913,0,0.11016775667667389,1,43
drill_4mm_18_batch_01_collet_1_07-02-2025,49,0.20761028,0,0.11016775667667389,1,43
drill_4mm_18_batch_01_collet_1_07-02-2025,50,0.008125984,0,0.11016775667667389,0,43
drill_4mm_18_batch_01_collet_1_07-02-2025,51,0.29103926,0,0.11016775667667389,0,43
drill_4mm_18_batch_01_collet_1_07-02-2025,52,0.6384941,0,0.11016775667667389,1,43
drill_4mm_18_batch_01_collet_1_07-02-2025,53,0.36871067,0,0.11016775667667389,1,43
drill_4mm_18_batch_01_collet_1_07-02-2025,54,0.04994761,0,0.11016775667667389,0,43
drill_4mm_18_batch_01_collet_1_07-02-2025,55,0.6979686,0,0.11016775667667389,0,43
drill_4mm_18_batch_01_collet_1_07-02-2025,56,0.37141544,0,0.11016775667667389,1,43
drill_4mm_18_batch_01_collet_1_07-02-2025,57,0.52235836,0,0.11016775667667389,1,43
drill_4mm_18_batch_01_collet_1_07-02-2025,58,0.06227596,0,0.11016775667667389,0,43
drill_4mm_18_batch_01_collet_1_07-02-2025,59,0.24154331,0,0.11016775667667389,0,43
drill_4mm_18_batch_01_collet_1_07-02-2025,60,0.51341516,0,0.11016775667667389,1,43
drill_4mm_18_batch_01_collet_1_07-02-2025,61,0.44454375,0,0.11016775667667389,1,43
drill_4mm_18_batch_01_collet_1_07-02-2025,62,0.68653136,0,0.11016775667667389,1,43
drill_4mm_18_batch_01_collet_1_07-02-2025,63,0.584547,0,0.11016775667667389,1,43
drill_4mm_18_batch_01_collet_1_07-02-2025,64,0.5561651,0,0.11016775667667389,1,43
drill_4mm_18_batch_01_collet_1_07-02-2025,65,0.2939558,0,0.11016775667667389,1,43
drill_4mm_18_batch_01_collet_1_07-02-2025,66,0.5998795,1,0.11016775667667389,1,43
drill_4mm_18_batch_01_collet_1_07-02-2025,67,0.5607465,1,0.11016775667667389,1,43
drill_4mm_18_batch_01_collet_1_07-02-2025,68,0.7689785,1,0.11016775667667389,1,43
drill_4mm_18_batch_01_collet_1_07-02-2025,69,0.88713515,1,0.11016775667667389,1,43
drill_4mm_18_batch_01_collet_1_07-02-2025,70,0.47626507,1,0.11016775667667389,1,43
drill_4mm_18_batch_01_collet_1_07-02-2025,71,0.61180496,1,0.11016775667667389,1,43
drill_4mm_18_batch_01_collet_1_07-02-2025,72,0.6526073,1,0.11016775667667389,1,43
drill_4mm_18_batch_01_collet_1_07-02-2025,73,0.66217375,1,0.11016775667667389,1,43
drill_4mm_18_batch_01_collet_1_07-02-2025,74,0.52381146,1,0.11016775667667389,1,43
drill_4mm_18_batch_01_collet_1_07-02-2025,75,0.738458,1,0.11016775667667389,1,43
drill_4mm_18_batch_01_collet_1_07-02-2025,76,0.9624549,1,0.11016775667667389,1,43
drill_4mm_18_batch_01_collet_1_07-02-2025,77,0.6098986,1,0.11016775667667389,1,43
drill_4mm_18_batch_01_collet_1_07-02-2025,78,0.95983833,1,0.11016775667667389,1,43
drill_4mm_18_batch_01_collet_1_07-02-2025,79,0.94021684,1,0.11016775667667389,1,43
drill_4mm_18_batch_01_collet_1_07-02-2025,80,0.98963916,1,0.11016775667667389,1,43
drill_4mm_18_batch_01_collet_1_07-02-2025,81,0.9381991,1,0.11016775667667389,1,43
drill_4mm_19_batch_02_collet_1_13-02-2025,1,0.005024837,0,0.24592499434947968,0,42
drill_4mm_19_batch_02_collet_1_13-02-2025,2,0.007421235,0,0.24592499434947968,0,42
