fpr,tpr
0.0,0.0
0.0015772870662460567,0.0
0.01892744479495268,0.0
0.01892744479495268,0.006756756756756757
0.02050473186119874,0.006756756756756757
0.02050473186119874,0.013513513513513514
0.02365930599369085,0.013513513513513514
0.02365930599369085,0.02027027027027027
0.025236593059936908,0.02027027027027027
0.025236593059936908,0.02702702702702703
0.02996845425867508,0.02702702702702703
0.02996845425867508,0.033783783783783786
0.03785488958990536,0.033783783783783786
0.03785488958990536,0.04054054054054054
0.04100946372239748,0.04054054054054054
0.04100946372239748,0.0472972972972973
0.0473186119873817,0.0472972972972973
0.0473186119873817,0.060810810810810814
0.05993690851735016,0.060810810810810814
0.05993690851735016,0.06756756756756757
0.06309148264984227,0.06756756756756757
0.06309148264984227,0.07432432432432433
0.06466876971608833,0.07432432432432433
0.06466876971608833,0.08108108108108109
0.07570977917981073,0.08108108108108109
0.07570977917981073,0.0945945945945946
0.07728706624605679,0.0945945945945946
0.07728706624605679,0.10135135135135136
0.07886435331230283,0.10135135135135136
0.07886435331230283,0.10810810810810811
0.083596214511041,0.10810810810810811
0.083596214511041,0.11486486486486487
0.08517350157728706,0.11486486486486487
0.08517350157728706,0.12162162162162163
0.08675078864353312,0.12162162162162163
0.08675078864353312,0.14189189189189189
0.09305993690851735,0.14189189189189189
0.09305993690851735,0.14864864864864866
0.09621451104100946,0.14864864864864866
0.09621451104100946,0.18243243243243243
0.09779179810725552,0.18243243243243243
0.09779179810725552,0.1891891891891892
0.09936908517350158,0.1891891891891892
0.09936908517350158,0.19594594594594594
0.10410094637223975,0.19594594594594594
0.10410094637223975,0.20270270270270271
0.10725552050473186,0.20270270270270271
0.10725552050473186,0.22297297297297297
0.10883280757097792,0.22297297297297297
0.10883280757097792,0.22972972972972974
0.11356466876971609,0.22972972972972974
0.11356466876971609,0.24324324324324326
0.11829652996845426,0.24324324324324326
0.11829652996845426,0.25
0.12302839116719243,0.25
0.12302839116719243,0.25675675675675674
0.14195583596214512,0.25675675675675674
0.14195583596214512,0.2635135135135135
0.14353312302839116,0.2635135135135135
0.14353312302839116,0.2702702702702703
0.14826498422712933,0.2702702702702703
0.14826498422712933,0.30405405405405406
0.15457413249211358,0.30405405405405406
0.15457413249211358,0.31756756756756754
0.15772870662460567,0.31756756756756754
0.15772870662460567,0.32432432432432434
0.17350157728706625,0.32432432432432434
0.17350157728706625,0.3310810810810811
0.1750788643533123,0.3310810810810811
0.1750788643533123,0.33783783783783783
0.17981072555205047,0.33783783783783783
0.17981072555205047,0.3581081081081081
0.18769716088328076,0.3581081081081081
0.18769716088328076,0.36486486486486486
0.19085173501577288,0.36486486486486486
0.19085173501577288,0.3783783783783784
0.19242902208201892,0.3783783783783784
0.19242902208201892,0.38513513513513514
0.19558359621451105,0.38513513513513514
0.19558359621451105,0.40540540540540543
0.20504731861198738,0.40540540540540543
0.20504731861198738,0.41216216216216217
0.21293375394321767,0.41216216216216217
0.21293375394321767,0.4189189189189189
0.222397476340694,0.4189189189189189
0.222397476340694,0.42567567567567566
0.23659305993690852,0.42567567567567566
0.23659305993690852,0.43243243243243246
0.23817034700315456,0.43243243243243246
0.23817034700315456,0.4391891891891892
0.2444794952681388,0.4391891891891892
0.2444794952681388,0.4594594594594595
0.2586750788643533,0.4594594594594595
0.2586750788643533,0.46621621621621623
0.26025236593059936,0.46621621621621623
0.26025236593059936,0.47297297297297297
0.2634069400630915,0.47297297297297297
0.2634069400630915,0.4797297297297297
0.2744479495268139,0.4797297297297297
0.2744479495268139,0.4864864864864865
0.2917981072555205,0.4864864864864865
0.2917981072555205,0.5
0.29337539432176657,0.5
0.29337539432176657,0.5067567567567568
0.2949526813880126,0.5067567567567568
0.2949526813880126,0.5135135135135135
0.2981072555205047,0.5135135135135135
0.2981072555205047,0.5202702702702703
0.2996845425867508,0.5202702702702703
0.2996845425867508,0.527027027027027
0.30126182965299686,0.527027027027027
0.30126182965299686,0.5405405405405406
0.30441640378548895,0.5405405405405406
0.30441640378548895,0.5540540540540541
0.3107255520504732,0.5540540540540541
0.3107255520504732,0.5675675675675675
0.31230283911671924,0.5675675675675675
0.31230283911671924,0.5878378378378378
0.3138801261829653,0.5878378378378378
0.3138801261829653,0.5945945945945946
0.31703470031545744,0.5945945945945946
0.31703470031545744,0.6013513513513513
0.3186119873817035,0.6013513513513513
0.3186119873817035,0.6081081081081081
0.32018927444794953,0.6081081081081081
0.32018927444794953,0.6148648648648649
0.3217665615141956,0.6148648648648649
0.3217665615141956,0.6216216216216216
0.32965299684542587,0.6216216216216216
0.32965299684542587,0.6283783783783784
0.33280757097791797,0.6283783783783784
0.33280757097791797,0.6351351351351351
0.334384858044164,0.6351351351351351
0.334384858044164,0.6418918918918919
0.3438485804416404,0.6418918918918919
0.3438485804416404,0.6486486486486487
0.3470031545741325,0.6486486486486487
0.3470031545741325,0.6554054054054054
0.35331230283911674,0.6554054054054054
0.35331230283911674,0.6621621621621622
0.35962145110410093,0.6621621621621622
0.35962145110410093,0.668918918918919
0.361198738170347,0.668918918918919
0.361198738170347,0.6756756756756757
0.36908517350157727,0.6756756756756757
0.36908517350157727,0.6824324324324325
0.3722397476340694,0.6824324324324325
0.3722397476340694,0.6891891891891891
0.37381703470031546,0.6891891891891891
0.37381703470031546,0.6959459459459459
0.3801261829652997,0.6959459459459459
0.3801261829652997,0.7027027027027027
0.3832807570977918,0.7027027027027027
0.3832807570977918,0.722972972972973
0.39589905362776023,0.722972972972973
0.39589905362776023,0.7297297297297297
0.4022082018927445,0.7297297297297297
0.4022082018927445,0.7364864864864865
0.4037854889589905,0.7364864864864865
0.4037854889589905,0.75
0.40536277602523657,0.75
0.40536277602523657,0.7567567567567568
0.4148264984227129,0.7567567567567568
0.4148264984227129,0.7635135135135135
0.416403785488959,0.7635135135135135
0.416403785488959,0.777027027027027
0.4242902208201893,0.777027027027027
0.4242902208201893,0.7837837837837838
0.43217665615141954,0.7837837837837838
0.43217665615141954,0.7905405405405406
0.443217665615142,0.7905405405405406
0.443217665615142,0.7972972972972973
0.4479495268138801,0.7972972972972973
0.4479495268138801,0.8108108108108109
0.45741324921135645,0.8108108108108109
0.45741324921135645,0.8175675675675675
0.4637223974763407,0.8175675675675675
0.4637223974763407,0.8243243243243243
0.47003154574132494,0.8243243243243243
0.47003154574132494,0.831081081081081
0.4747634069400631,0.831081081081081
0.4747634069400631,0.8378378378378378
0.47791798107255523,0.8378378378378378
0.47791798107255523,0.8445945945945946
0.48264984227129337,0.8445945945945946
0.48264984227129337,0.8513513513513513
0.49842271293375395,0.8513513513513513
0.49842271293375395,0.8581081081081081
0.501577287066246,0.8581081081081081
0.501577287066246,0.8648648648648649
0.5252365930599369,0.8648648648648649
0.5252365930599369,0.8716216216216216
0.526813880126183,0.8716216216216216
0.526813880126183,0.8851351351351351
0.5315457413249212,0.8851351351351351
0.5315457413249212,0.8986486486486487
0.5378548895899053,0.8986486486486487
0.5378548895899053,0.9054054054054054
0.5410094637223974,0.9054054054054054
0.5410094637223974,0.918918918918919
0.5473186119873817,0.918918918918919
0.5473186119873817,0.9324324324324325
0.5504731861198738,0.9324324324324325
0.5504731861198738,0.9391891891891891
0.556782334384858,0.9391891891891891
0.556782334384858,0.9459459459459459
0.5615141955835962,0.9459459459459459
0.5615141955835962,0.9527027027027027
0.5662460567823344,0.9527027027027027
0.5662460567823344,0.9594594594594594
0.5757097791798107,0.9594594594594594
0.5757097791798107,0.972972972972973
0.5883280757097792,0.972972972972973
0.5883280757097792,0.9797297297297297
0.61198738170347,0.9797297297297297
0.61198738170347,0.9864864864864865
0.6230283911671924,0.9864864864864865
0.6230283911671924,0.9932432432432432
0.6324921135646687,0.9932432432432432
0.6324921135646687,1.0
0.7160883280757098,1.0
1.0,1.0
