drill,hole,hybrid_mse,prediction,label
drill_4mm_07,11,2.7052853107452393,0,0
drill_4mm_07,12,4.733315944671631,0,0
drill_4mm_07,13,7.7837958335876465,0,0
drill_4mm_07,14,15.796902656555176,0,0
drill_4mm_07,15,24.813974380493164,0,0
drill_4mm_07,16,29.706655502319336,0,0
drill_4mm_07,17,39.0965461730957,0,0
drill_4mm_07,18,45.931854248046875,1,0
drill_4mm_07,19,54.794029235839844,1,0
drill_4mm_07,20,80.55856323242188,1,0
drill_4mm_07,21,94.44839477539062,1,0
drill_4mm_07,22,114.49774932861328,1,0
drill_4mm_07,23,124.376708984375,1,0
drill_4mm_07,24,127.28025817871094,1,0
drill_4mm_07,25,123.59388732910156,1,0
drill_4mm_07,26,135.05245971679688,1,0
drill_4mm_07,27,140.2144012451172,1,1
drill_4mm_07,28,124.01166534423828,1,1
drill_4mm_07,29,114.95342254638672,1,1
drill_4mm_07,30,59.2783203125,1,1
drill_4mm_07,31,36.02088165283203,1,1
drill_4mm_07,32,15.919530868530273,1,1
drill_4mm_08,1,0.0,0,0
drill_4mm_08,2,0.0,0,0
drill_4mm_08,3,0.0,0,0
drill_4mm_08,4,0.0,0,0
drill_4mm_08,5,0.0,0,0
drill_4mm_08,6,0.0,0,0
drill_4mm_08,7,0.0,0,0
drill_4mm_08,8,0.0,0,0
drill_4mm_08,9,0.0,0,0
drill_4mm_08,10,3.6837198734283447,0,0
drill_4mm_08,11,4.815598487854004,0,0
drill_4mm_08,12,6.942706108093262,0,0
drill_4mm_08,13,9.773411750793457,0,0
drill_4mm_08,14,11.602157592773438,0,0
drill_4mm_08,15,14.970331192016602,0,0
drill_4mm_08,16,12.746286392211914,0,0
drill_4mm_08,17,12.181178092956543,0,0
drill_4mm_08,18,11.834005355834961,1,1
drill_4mm_08,19,14.258991241455078,1,1
drill_4mm_08,20,18.344133377075195,1,1
drill_4mm_08,21,18.493343353271484,1,1
