fpr,tpr
0.0,0.0
0.0,0.006756756756756757
0.0,0.06756756756756757
0.0015772870662460567,0.06756756756756757
0.0015772870662460567,0.07432432432432433
0.006309148264984227,0.07432432432432433
0.006309148264984227,0.08108108108108109
0.012618296529968454,0.08108108108108109
0.012618296529968454,0.0945945945945946
0.014195583596214511,0.0945945945945946
0.014195583596214511,0.10135135135135136
0.015772870662460567,0.10135135135135136
0.015772870662460567,0.10810810810810811
0.022082018927444796,0.10810810810810811
0.022082018927444796,0.11486486486486487
0.026813880126182965,0.11486486486486487
0.026813880126182965,0.12162162162162163
0.028391167192429023,0.12162162162162163
0.028391167192429023,0.12837837837837837
0.02996845425867508,0.12837837837837837
0.02996845425867508,0.13513513513513514
0.03470031545741325,0.13513513513513514
0.03470031545741325,0.14189189189189189
0.03627760252365931,0.14189189189189189
0.03627760252365931,0.14864864864864866
0.04258675078864353,0.14864864864864866
0.04258675078864353,0.1554054054054054
0.052050473186119876,0.1554054054054054
0.052050473186119876,0.16216216216216217
0.055205047318611984,0.16216216216216217
0.055205047318611984,0.16891891891891891
0.0583596214511041,0.16891891891891891
0.0583596214511041,0.17567567567567569
0.05993690851735016,0.17567567567567569
0.05993690851735016,0.18243243243243243
0.061514195583596214,0.18243243243243243
0.061514195583596214,0.1891891891891892
0.06782334384858044,0.1891891891891892
0.06782334384858044,0.19594594594594594
0.07097791798107256,0.19594594594594594
0.07097791798107256,0.20945945945945946
0.07255520504731862,0.20945945945945946
0.07255520504731862,0.22297297297297297
0.07413249211356467,0.22297297297297297
0.07413249211356467,0.22972972972972974
0.08517350157728706,0.22972972972972974
0.08517350157728706,0.23648648648648649
0.08832807570977919,0.23648648648648649
0.08832807570977919,0.24324324324324326
0.0914826498422713,0.24324324324324326
0.0914826498422713,0.25
0.09305993690851735,0.25
0.09305993690851735,0.25675675675675674
0.10725552050473186,0.25675675675675674
0.10725552050473186,0.2702702702702703
0.12460567823343849,0.2702702702702703
0.12460567823343849,0.27702702702702703
0.13249211356466878,0.27702702702702703
0.13249211356466878,0.28378378378378377
0.13406940063091483,0.28378378378378377
0.13406940063091483,0.30405405405405406
0.138801261829653,0.30405405405405406
0.138801261829653,0.3108108108108108
0.14511041009463724,0.3108108108108108
0.14511041009463724,0.31756756756756754
0.14668769716088328,0.31756756756756754
0.14668769716088328,0.32432432432432434
0.15457413249211358,0.32432432432432434
0.15457413249211358,0.3310810810810811
0.1640378548895899,0.3310810810810811
0.1640378548895899,0.33783783783783783
0.16876971608832808,0.33783783783783783
0.16876971608832808,0.35135135135135137
0.17823343848580442,0.35135135135135137
0.17823343848580442,0.3581081081081081
0.18138801261829654,0.3581081081081081
0.18138801261829654,0.3716216216216216
0.19558359621451105,0.3716216216216216
0.19558359621451105,0.3783783783783784
0.1971608832807571,0.3783783783783784
0.1971608832807571,0.38513513513513514
0.20031545741324921,0.38513513513513514
0.20031545741324921,0.3918918918918919
0.20662460567823343,0.3918918918918919
0.20662460567823343,0.40540540540540543
0.2082018927444795,0.40540540540540543
0.2082018927444795,0.42567567567567566
0.21608832807570977,0.42567567567567566
0.21608832807570977,0.43243243243243246
0.222397476340694,0.43243243243243246
0.222397476340694,0.44594594594594594
0.22555205047318613,0.44594594594594594
0.22555205047318613,0.4527027027027027
0.24290220820189273,0.4527027027027027
0.24290220820189273,0.4594594594594595
0.2476340694006309,0.4594594594594595
0.2476340694006309,0.46621621621621623
0.25236593059936907,0.46621621621621623
0.25236593059936907,0.47297297297297297
0.25709779179810727,0.47297297297297297
0.25709779179810727,0.5067567567567568
0.26025236593059936,0.5067567567567568
0.26025236593059936,0.5202702702702703
0.27129337539432175,0.5202702702702703
0.27129337539432175,0.527027027027027
0.277602523659306,0.527027027027027
0.277602523659306,0.5405405405405406
0.2823343848580442,0.5405405405405406
0.2823343848580442,0.5472972972972973
0.2854889589905363,0.5472972972972973
0.2854889589905363,0.5540540540540541
0.2902208201892745,0.5540540540540541
0.2902208201892745,0.5608108108108109
0.29652996845425866,0.5608108108108109
0.29652996845425866,0.5675675675675675
0.30126182965299686,0.5675675675675675
0.30126182965299686,0.5945945945945946
0.3028391167192429,0.5945945945945946
0.3028391167192429,0.6081081081081081
0.30441640378548895,0.6081081081081081
0.30441640378548895,0.6148648648648649
0.305993690851735,0.6148648648648649
0.305993690851735,0.6283783783783784
0.3107255520504732,0.6283783783783784
0.3107255520504732,0.6351351351351351
0.32018927444794953,0.6351351351351351
0.32018927444794953,0.6554054054054054
0.32334384858044163,0.6554054054054054
0.32334384858044163,0.6621621621621622
0.32965299684542587,0.6621621621621622
0.32965299684542587,0.668918918918919
0.3312302839116719,0.668918918918919
0.3312302839116719,0.6756756756756757
0.33753943217665616,0.6756756756756757
0.33753943217665616,0.6824324324324325
0.3422712933753943,0.6824324324324325
0.3422712933753943,0.6891891891891891
0.34542586750788645,0.6891891891891891
0.34542586750788645,0.6959459459459459
0.3501577287066246,0.6959459459459459
0.3501577287066246,0.7094594594594594
0.35962145110410093,0.7094594594594594
0.35962145110410093,0.722972972972973
0.3643533123028391,0.722972972972973
0.3643533123028391,0.7297297297297297
0.3675078864353312,0.7297297297297297
0.3675078864353312,0.7364864864864865
0.37066246056782337,0.7364864864864865
0.37066246056782337,0.75
0.37381703470031546,0.75
0.37381703470031546,0.7567567567567568
0.37697160883280756,0.7567567567567568
0.37697160883280756,0.7635135135135135
0.38485804416403785,0.7635135135135135
0.38485804416403785,0.7702702702702703
0.38958990536277605,0.7702702702702703
0.38958990536277605,0.777027027027027
0.39747634069400634,0.777027027027027
0.39747634069400634,0.7837837837837838
0.40063091482649843,0.7837837837837838
0.40063091482649843,0.7905405405405406
0.4116719242902208,0.7905405405405406
0.4116719242902208,0.7972972972972973
0.41324921135646686,0.7972972972972973
0.41324921135646686,0.8108108108108109
0.416403785488959,0.8108108108108109
0.416403785488959,0.8175675675675675
0.4400630914826498,0.8175675675675675
0.4400630914826498,0.8243243243243243
0.45741324921135645,0.8243243243243243
0.45741324921135645,0.831081081081081
0.5126182965299685,0.831081081081081
0.5126182965299685,0.8378378378378378
0.5252365930599369,0.8378378378378378
0.5252365930599369,0.8445945945945946
0.5283911671924291,0.8445945945945946
0.5283911671924291,0.8513513513513513
0.5394321766561514,0.8513513513513513
0.5394321766561514,0.8648648648648649
0.5425867507886435,0.8648648648648649
0.5425867507886435,0.8716216216216216
0.5520504731861199,0.8716216216216216
0.5520504731861199,0.8783783783783784
0.5757097791798107,0.8783783783783784
0.5757097791798107,0.8851351351351351
0.5993690851735016,0.8851351351351351
0.5993690851735016,0.8918918918918919
0.6088328075709779,0.8918918918918919
0.6088328075709779,0.8986486486486487
0.613564668769716,0.8986486486486487
0.613564668769716,0.9054054054054054
0.6167192429022083,0.9054054054054054
0.6167192429022083,0.9121621621621622
0.6419558359621451,0.9121621621621622
0.6419558359621451,0.918918918918919
0.6640378548895899,0.918918918918919
0.6640378548895899,0.9324324324324325
0.6656151419558359,0.9324324324324325
0.6656151419558359,0.9391891891891891
0.6735015772870663,0.9391891891891891
0.6735015772870663,0.9527027027027027
0.6861198738170347,0.9527027027027027
0.6861198738170347,0.9594594594594594
0.7003154574132492,0.9594594594594594
0.7003154574132492,0.972972972972973
0.7113564668769716,0.972972972972973
0.7113564668769716,0.9797297297297297
0.7208201892744479,0.9797297297297297
0.7208201892744479,0.9864864864864865
0.7602523659305994,0.9864864864864865
0.7602523659305994,0.9932432432432432
0.7839116719242902,0.9932432432432432
0.7839116719242902,1.0
1.0,1.0
