drill,hole,hybrid_mse,adaptive_threshold,prediction,label,drill_lead_time
drill_4mm_05_batch_00_collet_1_30-01-2025,31,12.301868438720703,0.9015449285507202,1.0,0,88
drill_4mm_05_batch_00_collet_1_30-01-2025,32,11.409130096435547,0.9015449285507202,1.0,0,88
drill_4mm_05_batch_00_collet_1_30-01-2025,33,12.746891021728516,0.9015449285507202,1.0,0,88
drill_4mm_05_batch_00_collet_1_30-01-2025,34,10.22301197052002,0.9015449285507202,1.0,0,88
drill_4mm_05_batch_00_collet_1_30-01-2025,35,9.974496841430664,0.9015449285507202,1.0,0,88
drill_4mm_05_batch_00_collet_1_30-01-2025,36,9.578298568725586,0.9015449285507202,1.0,0,88
drill_4mm_05_batch_00_collet_1_30-01-2025,37,9.086934089660645,0.9015449285507202,1.0,0,88
drill_4mm_05_batch_00_collet_1_30-01-2025,38,9.159125328063965,0.9015449285507202,1.0,0,88
drill_4mm_05_batch_00_collet_1_30-01-2025,39,8.038190841674805,0.9015449285507202,1.0,0,88
drill_4mm_05_batch_00_collet_1_30-01-2025,40,8.547964096069336,0.9015449285507202,1.0,0,88
drill_4mm_05_batch_00_collet_1_30-01-2025,41,8.271031379699707,0.9015449285507202,1.0,0,88
drill_4mm_05_batch_00_collet_1_30-01-2025,42,9.089421272277832,0.9015449285507202,1.0,0,88
drill_4mm_05_batch_00_collet_1_30-01-2025,43,9.238856315612793,0.9015449285507202,1.0,0,88
drill_4mm_05_batch_00_collet_1_30-01-2025,44,11.394901275634766,0.9015449285507202,1.0,0,88
drill_4mm_05_batch_00_collet_1_30-01-2025,45,13.069189071655273,0.9015449285507202,1.0,0,88
drill_4mm_05_batch_00_collet_1_30-01-2025,46,14.273216247558594,0.9015449285507202,1.0,0,88
drill_4mm_05_batch_00_collet_1_30-01-2025,47,16.39215087890625,0.9015449285507202,1.0,0,88
drill_4mm_05_batch_00_collet_1_30-01-2025,48,17.844093322753906,0.9015449285507202,1.0,0,88
drill_4mm_05_batch_00_collet_1_30-01-2025,49,18.96661949157715,0.9015449285507202,1.0,0,88
drill_4mm_05_batch_00_collet_1_30-01-2025,50,20.804758071899414,0.9015449285507202,1.0,0,88
drill_4mm_05_batch_00_collet_1_30-01-2025,51,21.89973258972168,0.9015449285507202,1.0,0,88
drill_4mm_05_batch_00_collet_1_30-01-2025,52,23.56875991821289,0.9015449285507202,1.0,0,88
drill_4mm_05_batch_00_collet_1_30-01-2025,53,23.25012969970703,0.9015449285507202,1.0,0,88
drill_4mm_05_batch_00_collet_1_30-01-2025,54,23.339399337768555,0.9015449285507202,1.0,0,88
drill_4mm_05_batch_00_collet_1_30-01-2025,55,23.37550926208496,0.9015449285507202,1.0,0,88
drill_4mm_05_batch_00_collet_1_30-01-2025,56,26.64417266845703,0.9015449285507202,1.0,0,88
drill_4mm_05_batch_00_collet_1_30-01-2025,57,26.115760803222656,0.9015449285507202,1.0,0,88
drill_4mm_05_batch_00_collet_1_30-01-2025,58,27.733112335205078,0.9015449285507202,1.0,0,88
drill_4mm_05_batch_00_collet_1_30-01-2025,59,27.78376579284668,0.9015449285507202,1.0,0,88
drill_4mm_05_batch_00_collet_1_30-01-2025,60,26.079269409179688,0.9015449285507202,1.0,0,88
drill_4mm_05_batch_00_collet_1_30-01-2025,61,28.27300453186035,0.9015449285507202,1.0,0,88
drill_4mm_05_batch_00_collet_1_30-01-2025,62,32.32128143310547,0.9015449285507202,1.0,0,88
drill_4mm_05_batch_00_collet_1_30-01-2025,63,34.7188720703125,0.9015449285507202,1.0,0,88
drill_4mm_05_batch_00_collet_1_30-01-2025,64,38.67085266113281,0.9015449285507202,1.0,0,88
drill_4mm_05_batch_00_collet_1_30-01-2025,65,38.35183334350586,0.9015449285507202,1.0,0,88
drill_4mm_05_batch_00_collet_1_30-01-2025,66,39.590309143066406,0.9015449285507202,1.0,0,88
drill_4mm_05_batch_00_collet_1_30-01-2025,67,42.931976318359375,0.9015449285507202,1.0,0,88
drill_4mm_05_batch_00_collet_1_30-01-2025,68,45.772953033447266,0.9015449285507202,1.0,0,88
drill_4mm_05_batch_00_collet_1_30-01-2025,69,53.72292709350586,0.9015449285507202,1.0,0,88
drill_4mm_05_batch_00_collet_1_30-01-2025,70,62.256195068359375,0.9015449285507202,1.0,0,88
drill_4mm_05_batch_00_collet_1_30-01-2025,71,69.5855484008789,0.9015449285507202,1.0,0,88
drill_4mm_05_batch_00_collet_1_30-01-2025,72,72.71012878417969,0.9015449285507202,1.0,0,88
drill_4mm_05_batch_00_collet_1_30-01-2025,73,79.4717788696289,0.9015449285507202,1.0,0,88
drill_4mm_05_batch_00_collet_1_30-01-2025,74,82.66006469726562,0.9015449285507202,1.0,0,88
drill_4mm_05_batch_00_collet_1_30-01-2025,75,90.81954193115234,0.9015449285507202,1.0,0,88
drill_4mm_05_batch_00_collet_1_30-01-2025,76,94.8888931274414,0.9015449285507202,1.0,0,88
drill_4mm_05_batch_00_collet_1_30-01-2025,77,97.93721771240234,0.9015449285507202,1.0,0,88
drill_4mm_05_batch_00_collet_1_30-01-2025,78,104.02871704101562,0.9015449285507202,1.0,0,88
drill_4mm_05_batch_00_collet_1_30-01-2025,79,104.31653594970703,0.9015449285507202,1.0,0,88
drill_4mm_05_batch_00_collet_1_30-01-2025,80,110.8387451171875,0.9015449285507202,1.0,0,88
drill_4mm_05_batch_00_collet_1_30-01-2025,81,105.22377014160156,0.9015449285507202,1.0,0,88
drill_4mm_05_batch_00_collet_1_30-01-2025,82,104.94239044189453,0.9015449285507202,1.0,0,88
drill_4mm_05_batch_00_collet_1_30-01-2025,83,107.86396789550781,0.9015449285507202,1.0,0,88
drill_4mm_05_batch_00_collet_1_30-01-2025,84,110.4053726196289,0.9015449285507202,1.0,0,88
drill_4mm_05_batch_00_collet_1_30-01-2025,85,111.91146087646484,0.9015449285507202,1.0,0,88
drill_4mm_05_batch_00_collet_1_30-01-2025,86,124.82428741455078,0.9015449285507202,1.0,1,88
drill_4mm_05_batch_00_collet_1_30-01-2025,87,124.08826446533203,0.9015449285507202,1.0,1,88
drill_4mm_05_batch_00_collet_1_30-01-2025,88,121.26358795166016,0.9015449285507202,1.0,1,88
drill_4mm_05_batch_00_collet_1_30-01-2025,89,127.64942169189453,0.9015449285507202,1.0,1,88
drill_4mm_05_batch_00_collet_1_30-01-2025,90,123.14644622802734,0.9015449285507202,1.0,1,88
drill_4mm_05_batch_00_collet_1_30-01-2025,91,117.42684173583984,0.9015449285507202,1.0,1,88
drill_4mm_05_batch_00_collet_1_30-01-2025,92,121.53192901611328,0.9015449285507202,1.0,1,88
drill_4mm_05_batch_00_collet_1_30-01-2025,93,109.2122802734375,0.9015449285507202,1.0,1,88
drill_4mm_05_batch_00_collet_1_30-01-2025,94,101.6399154663086,0.9015449285507202,1.0,1,88
drill_4mm_05_batch_00_collet_1_30-01-2025,95,105.77323150634766,0.9015449285507202,1.0,1,88
drill_4mm_05_batch_00_collet_1_30-01-2025,96,96.77385711669922,0.9015449285507202,1.0,1,88
drill_4mm_05_batch_00_collet_1_30-01-2025,97,91.57234191894531,0.9015449285507202,1.0,1,88
drill_4mm_05_batch_00_collet_1_30-01-2025,98,98.02792358398438,0.9015449285507202,1.0,1,88
drill_4mm_05_batch_00_collet_1_30-01-2025,99,101.18546295166016,0.9015449285507202,1.0,1,88
drill_4mm_05_batch_00_collet_1_30-01-2025,100,112.29752349853516,0.9015449285507202,1.0,1,88
drill_4mm_05_batch_00_collet_1_30-01-2025,101,116.35704040527344,0.9015449285507202,1.0,1,88
drill_4mm_05_batch_00_collet_1_30-01-2025,102,120.37031555175781,0.9015449285507202,1.0,1,88
drill_4mm_05_batch_00_collet_1_30-01-2025,103,145.24575805664062,0.9015449285507202,1.0,1,88
drill_4mm_05_batch_00_collet_1_30-01-2025,104,148.2757110595703,0.9015449285507202,1.0,1,88
drill_4mm_05_batch_00_collet_1_30-01-2025,105,144.852783203125,0.9015449285507202,1.0,1,88
