drill,hole,hybrid_mse,adaptive_threshold,prediction,label,drill_lead_time
drill_4mm_09_batch_00_collet_1_31-01-2025,51,36.572556,0.004515972,1.0,1,36
drill_4mm_10_batch_00_collet_1_04-02-2025,1,5.2658437e-05,0.003858013,0.0,0,44
drill_4mm_10_batch_00_collet_1_04-02-2025,2,0.00013633714,0.003858013,0.0,0,44
drill_4mm_10_batch_00_collet_1_04-02-2025,3,0.0002696546,0.003858013,0.0,0,44
drill_4mm_10_batch_00_collet_1_04-02-2025,4,0.003885729,0.003858013,0.0,0,44
drill_4mm_10_batch_00_collet_1_04-02-2025,5,0.002499926,0.003858013,0.0,0,44
drill_4mm_10_batch_00_collet_1_04-02-2025,6,0.44792765,0.003858013,0.0,0,44
drill_4mm_10_batch_00_collet_1_04-02-2025,7,0.7844438,0.003858013,0.0,0,44
drill_4mm_10_batch_00_collet_1_04-02-2025,8,1.5052025,0.003858013,0.0,0,44
drill_4mm_10_batch_00_collet_1_04-02-2025,9,3.1358247,0.003858013,0.0,0,44
drill_4mm_10_batch_00_collet_1_04-02-2025,10,2.1720757,0.003858013,0.0,0,44
drill_4mm_10_batch_00_collet_1_04-02-2025,11,3.7042012,0.003858013,0.0,0,44
drill_4mm_10_batch_00_collet_1_04-02-2025,12,4.5620055,0.003858013,0.0,0,44
drill_4mm_10_batch_00_collet_1_04-02-2025,13,4.663833,0.003858013,0.0,0,44
drill_4mm_10_batch_00_collet_1_04-02-2025,14,3.1607678,0.003858013,0.0,0,44
drill_4mm_10_batch_00_collet_1_04-02-2025,15,2.9725037,0.003858013,1.0,0,44
drill_4mm_10_batch_00_collet_1_04-02-2025,16,4.3389945,0.003858013,1.0,0,44
drill_4mm_10_batch_00_collet_1_04-02-2025,17,5.526056,0.003858013,1.0,0,44
drill_4mm_10_batch_00_collet_1_04-02-2025,18,8.53508,0.003858013,1.0,0,44
drill_4mm_10_batch_00_collet_1_04-02-2025,19,9.951303,0.003858013,1.0,0,44
drill_4mm_10_batch_00_collet_1_04-02-2025,20,10.379972,0.003858013,1.0,0,44
drill_4mm_10_batch_00_collet_1_04-02-2025,21,9.418941,0.003858013,1.0,0,44
drill_4mm_10_batch_00_collet_1_04-02-2025,22,8.495936,0.003858013,1.0,0,44
drill_4mm_10_batch_00_collet_1_04-02-2025,23,8.095943,0.003858013,1.0,0,44
drill_4mm_10_batch_00_collet_1_04-02-2025,24,8.409172,0.003858013,1.0,0,44
drill_4mm_10_batch_00_collet_1_04-02-2025,25,9.568426,0.003858013,1.0,0,44
drill_4mm_10_batch_00_collet_1_04-02-2025,26,8.973344,0.003858013,1.0,0,44
drill_4mm_10_batch_00_collet_1_04-02-2025,27,9.463445,0.003858013,1.0,0,44
drill_4mm_10_batch_00_collet_1_04-02-2025,28,11.301145,0.003858013,1.0,0,44
drill_4mm_10_batch_00_collet_1_04-02-2025,29,13.415871,0.003858013,1.0,0,44
drill_4mm_10_batch_00_collet_1_04-02-2025,30,11.229982,0.003858013,1.0,0,44
drill_4mm_10_batch_00_collet_1_04-02-2025,31,8.112727,0.003858013,1.0,0,44
drill_4mm_10_batch_00_collet_1_04-02-2025,32,12.229196,0.003858013,1.0,0,44
drill_4mm_10_batch_00_collet_1_04-02-2025,33,10.754777,0.003858013,1.0,0,44
drill_4mm_10_batch_00_collet_1_04-02-2025,34,8.76509,0.003858013,1.0,0,44
drill_4mm_10_batch_00_collet_1_04-02-2025,35,10.831792,0.003858013,1.0,0,44
drill_4mm_10_batch_00_collet_1_04-02-2025,36,12.587489,0.003858013,1.0,0,44
drill_4mm_10_batch_00_collet_1_04-02-2025,37,10.303087,0.003858013,1.0,0,44
drill_4mm_10_batch_00_collet_1_04-02-2025,38,10.462132,0.003858013,1.0,0,44
drill_4mm_10_batch_00_collet_1_04-02-2025,39,5.669157,0.003858013,1.0,0,44
drill_4mm_10_batch_00_collet_1_04-02-2025,40,8.734123,0.003858013,1.0,0,44
drill_4mm_10_batch_00_collet_1_04-02-2025,41,10.262614,0.003858013,1.0,0,44
drill_4mm_10_batch_00_collet_1_04-02-2025,42,9.306535,0.003858013,1.0,0,44
drill_4mm_10_batch_00_collet_1_04-02-2025,43,8.900213,0.003858013,1.0,0,44
drill_4mm_10_batch_00_collet_1_04-02-2025,44,8.204391,0.003858013,1.0,0,44
drill_4mm_10_batch_00_collet_1_04-02-2025,45,8.612687,0.003858013,1.0,0,44
drill_4mm_10_batch_00_collet_1_04-02-2025,46,8.233406,0.003858013,1.0,0,44
drill_4mm_10_batch_00_collet_1_04-02-2025,47,10.349073,0.003858013,1.0,0,44
drill_4mm_10_batch_00_collet_1_04-02-2025,48,13.023249,0.003858013,1.0,0,44
drill_4mm_10_batch_00_collet_1_04-02-2025,49,9.697892,0.003858013,1.0,1,44
drill_4mm_10_batch_00_collet_1_04-02-2025,50,2.9517365,0.003858013,1.0,1,44
drill_4mm_10_batch_00_collet_1_04-02-2025,51,8.289688,0.003858013,1.0,1,44
drill_4mm_10_batch_00_collet_1_04-02-2025,52,11.345343,0.003858013,1.0,1,44
drill_4mm_10_batch_00_collet_1_04-02-2025,53,9.564021,0.003858013,1.0,1,44
drill_4mm_10_batch_00_collet_1_04-02-2025,54,8.827428,0.003858013,1.0,1,44
drill_4mm_10_batch_00_collet_1_04-02-2025,55,13.364528,0.003858013,1.0,1,44
drill_4mm_10_batch_00_collet_1_04-02-2025,56,12.148513,0.003858013,1.0,1,44
drill_4mm_10_batch_00_collet_1_04-02-2025,57,12.003106,0.003858013,1.0,1,44
drill_4mm_10_batch_00_collet_1_04-02-2025,58,5.310319,0.003858013,1.0,1,44
drill_4mm_10_batch_00_collet_1_04-02-2025,59,9.077683,0.003858013,1.0,1,44
drill_4mm_11_batch_00_collet_1_05-02-2025,1,0.000102132595,0.0033086983,0.0,0,4
drill_4mm_11_batch_00_collet_1_05-02-2025,2,0.0023080308,0.0033086983,0.0,0,4
drill_4mm_11_batch_00_collet_1_05-02-2025,3,0.00332912,0.0033086983,0.0,0,4
drill_4mm_11_batch_00_collet_1_05-02-2025,4,0.0018420808,0.0033086983,0.0,0,4
drill_4mm_11_batch_00_collet_1_05-02-2025,5,0.00053132,0.0033086983,0.0,0,4
drill_4mm_11_batch_00_collet_1_05-02-2025,6,1.3849539,0.0033086983,0.0,0,4
drill_4mm_11_batch_00_collet_1_05-02-2025,7,5.492181,0.0033086983,0.0,0,4
drill_4mm_11_batch_00_collet_1_05-02-2025,8,10.745993,0.0033086983,0.0,0,4
drill_4mm_11_batch_00_collet_1_05-02-2025,9,14.427957,0.0033086983,0.0,0,4
drill_4mm_11_batch_00_collet_1_05-02-2025,10,29.880043,0.0033086983,0.0,0,4
drill_4mm_11_batch_00_collet_1_05-02-2025,11,24.279943,0.0033086983,0.0,0,4
drill_4mm_11_batch_00_collet_1_05-02-2025,12,24.512033,0.0033086983,0.0,0,4
drill_4mm_11_batch_00_collet_1_05-02-2025,13,23.22944,0.0033086983,0.0,0,4
drill_4mm_11_batch_00_collet_1_05-02-2025,14,20.648167,0.0033086983,0.0,0,4
drill_4mm_11_batch_00_collet_1_05-02-2025,15,14.624134,0.0033086983,1.0,0,4
drill_4mm_11_batch_00_collet_1_05-02-2025,16,16.638649,0.0033086983,1.0,0,4
drill_4mm_11_batch_00_collet_1_05-02-2025,17,10.690656,0.0033086983,1.0,1,4
drill_4mm_11_batch_00_collet_1_05-02-2025,18,13.623801,0.0033086983,1.0,1,4
drill_4mm_11_batch_00_collet_1_05-02-2025,19,25.981394,0.0033086983,1.0,1,4
drill_4mm_12_batch_01_collet_1_05-02-2025,1,9.749436e-05,0.0062951343,0.0,0,2
drill_4mm_12_batch_01_collet_1_05-02-2025,2,0.00020648849,0.0062951343,0.0,0,2
drill_4mm_12_batch_01_collet_1_05-02-2025,3,0.00047117166,0.0062951343,0.0,0,2
drill_4mm_12_batch_01_collet_1_05-02-2025,4,0.0064139906,0.0062951343,0.0,0,2
drill_4mm_12_batch_01_collet_1_05-02-2025,5,3.295872e-05,0.0062951343,0.0,0,2
drill_4mm_12_batch_01_collet_1_05-02-2025,6,6.4236426,0.0062951343,0.0,0,2
drill_4mm_12_batch_01_collet_1_05-02-2025,7,5.437238,0.0062951343,0.0,0,2
drill_4mm_12_batch_01_collet_1_05-02-2025,8,11.111471,0.0062951343,0.0,0,2
drill_4mm_12_batch_01_collet_1_05-02-2025,9,15.972326,0.0062951343,0.0,0,2
drill_4mm_12_batch_01_collet_1_05-02-2025,10,41.98801,0.0062951343,0.0,0,2
drill_4mm_12_batch_01_collet_1_05-02-2025,11,39.95368,0.0062951343,0.0,0,2
drill_4mm_12_batch_01_collet_1_05-02-2025,12,72.647835,0.0062951343,0.0,0,2
drill_4mm_12_batch_01_collet_1_05-02-2025,13,76.60304,0.0062951343,0.0,0,2
drill_4mm_12_batch_01_collet_1_05-02-2025,14,78.29408,0.0062951343,0.0,0,2
drill_4mm_12_batch_01_collet_1_05-02-2025,15,67.626305,0.0062951343,1.0,1,2
drill_4mm_12_batch_01_collet_1_05-02-2025,16,31.536327,0.0062951343,1.0,1,2
drill_4mm_12_batch_01_collet_1_05-02-2025,17,19.61066,0.0062951343,1.0,1,2
drill_4mm_13_batch_01_collet_1_05-02-2025,1,0.00083690847,0.0008341801,0.0,0,3
drill_4mm_13_batch_01_collet_1_05-02-2025,2,0.00026409928,0.0008341801,0.0,0,3
drill_4mm_13_batch_01_collet_1_05-02-2025,3,0.00024195865,0.0008341801,0.0,0,3
drill_4mm_13_batch_01_collet_1_05-02-2025,4,0.00070049067,0.0008341801,0.0,0,3
drill_4mm_13_batch_01_collet_1_05-02-2025,5,0.0005073097,0.0008341801,0.0,0,3
drill_4mm_13_batch_01_collet_1_05-02-2025,6,4.552607,0.0008341801,0.0,0,3
drill_4mm_13_batch_01_collet_1_05-02-2025,7,3.0264428,0.0008341801,0.0,0,3
drill_4mm_13_batch_01_collet_1_05-02-2025,8,6.0422564,0.0008341801,0.0,0,3
drill_4mm_13_batch_01_collet_1_05-02-2025,9,5.7070866,0.0008341801,0.0,0,3
drill_4mm_13_batch_01_collet_1_05-02-2025,10,7.53819,0.0008341801,0.0,0,3
drill_4mm_13_batch_01_collet_1_05-02-2025,11,6.271476,0.0008341801,0.0,0,3
drill_4mm_13_batch_01_collet_1_05-02-2025,12,16.049051,0.0008341801,0.0,0,3
drill_4mm_13_batch_01_collet_1_05-02-2025,13,5.80623,0.0008341801,0.0,0,3
drill_4mm_13_batch_01_collet_1_05-02-2025,14,5.879024,0.0008341801,0.0,0,3
drill_4mm_13_batch_01_collet_1_05-02-2025,15,52.946053,0.0008341801,1.0,0,3
drill_4mm_13_batch_01_collet_1_05-02-2025,16,8.411302,0.0008341801,1.0,1,3
drill_4mm_13_batch_01_collet_1_05-02-2025,17,55.676613,0.0008341801,1.0,1,3
drill_4mm_13_batch_01_collet_1_05-02-2025,18,8.762104,0.0008341801,1.0,1,3
drill_4mm_14_batch_01_collet_1_06-02-2025,1,6.945514e-05,0.0045703906,0.0,0,6
drill_4mm_14_batch_01_collet_1_06-02-2025,2,0.0004497362,0.0045703906,0.0,0,6
drill_4mm_14_batch_01_collet_1_06-02-2025,3,0.0046495497,0.0045703906,0.0,0,6
drill_4mm_14_batch_01_collet_1_06-02-2025,4,0.00069159316,0.0045703906,0.0,0,6
drill_4mm_14_batch_01_collet_1_06-02-2025,5,0.00016295715,0.0045703906,0.0,0,6
drill_4mm_14_batch_01_collet_1_06-02-2025,6,1.7136098,0.0045703906,0.0,0,6
drill_4mm_14_batch_01_collet_1_06-02-2025,7,1.8927696,0.0045703906,0.0,0,6
drill_4mm_14_batch_01_collet_1_06-02-2025,8,4.262352,0.0045703906,0.0,0,6
drill_4mm_14_batch_01_collet_1_06-02-2025,9,5.728161,0.0045703906,0.0,0,6
drill_4mm_14_batch_01_collet_1_06-02-2025,10,7.4123435,0.0045703906,0.0,0,6
drill_4mm_14_batch_01_collet_1_06-02-2025,11,11.574174,0.0045703906,0.0,0,6
drill_4mm_14_batch_01_collet_1_06-02-2025,12,10.970163,0.0045703906,0.0,0,6
drill_4mm_14_batch_01_collet_1_06-02-2025,13,70.335815,0.0045703906,0.0,0,6
drill_4mm_14_batch_01_collet_1_06-02-2025,14,12.983415,0.0045703906,0.0,0,6
drill_4mm_14_batch_01_collet_1_06-02-2025,15,13.524949,0.0045703906,1.0,0,6
drill_4mm_14_batch_01_collet_1_06-02-2025,16,14.536624,0.0045703906,1.0,0,6
drill_4mm_14_batch_01_collet_1_06-02-2025,17,11.144987,0.0045703906,1.0,0,6
drill_4mm_14_batch_01_collet_1_06-02-2025,18,14.932199,0.0045703906,1.0,1,6
drill_4mm_14_batch_01_collet_1_06-02-2025,19,22.100296,0.0045703906,1.0,1,6
drill_4mm_14_batch_01_collet_1_06-02-2025,20,13.666105,0.0045703906,1.0,1,6
drill_4mm_14_batch_01_collet_1_06-02-2025,21,17.154863,0.0045703906,1.0,1,6
drill_4mm_15_batch_01_collet_1_06-02-2025,1,0.0010086638,0.008954219,0.0,0,29
drill_4mm_15_batch_01_collet_1_06-02-2025,2,0.009104128,0.008954219,0.0,0,29
drill_4mm_15_batch_01_collet_1_06-02-2025,3,0.0016086603,0.008954219,0.0,0,29
drill_4mm_15_batch_01_collet_1_06-02-2025,4,0.00036529984,0.008954219,0.0,0,29
drill_4mm_15_batch_01_collet_1_06-02-2025,5,0.000109906076,0.008954219,0.0,0,29
drill_4mm_15_batch_01_collet_1_06-02-2025,6,1.9940952,0.008954219,0.0,0,29
drill_4mm_15_batch_01_collet_1_06-02-2025,7,5.090827,0.008954219,0.0,0,29
drill_4mm_15_batch_01_collet_1_06-02-2025,8,1.7775397,0.008954219,0.0,0,29
drill_4mm_15_batch_01_collet_1_06-02-2025,9,3.426218,0.008954219,0.0,0,29
drill_4mm_15_batch_01_collet_1_06-02-2025,10,5.3427343,0.008954219,0.0,0,29
drill_4mm_15_batch_01_collet_1_06-02-2025,11,5.167544,0.008954219,0.0,0,29
drill_4mm_15_batch_01_collet_1_06-02-2025,12,5.6521416,0.008954219,0.0,0,29
drill_4mm_15_batch_01_collet_1_06-02-2025,13,12.631548,0.008954219,0.0,0,29
drill_4mm_15_batch_01_collet_1_06-02-2025,14,29.60553,0.008954219,0.0,0,29
drill_4mm_15_batch_01_collet_1_06-02-2025,15,10.558005,0.008954219,1.0,0,29
drill_4mm_15_batch_01_collet_1_06-02-2025,16,11.129411,0.008954219,1.0,0,29
drill_4mm_15_batch_01_collet_1_06-02-2025,17,15.323181,0.008954219,1.0,0,29
drill_4mm_15_batch_01_collet_1_06-02-2025,18,15.552236,0.008954219,1.0,0,29
drill_4mm_15_batch_01_collet_1_06-02-2025,19,15.388753,0.008954219,1.0,0,29
drill_4mm_15_batch_01_collet_1_06-02-2025,20,19.771408,0.008954219,1.0,0,29
drill_4mm_15_batch_01_collet_1_06-02-2025,21,17.142662,0.008954219,1.0,0,29
drill_4mm_15_batch_01_collet_1_06-02-2025,22,22.969196,0.008954219,1.0,0,29
drill_4mm_15_batch_01_collet_1_06-02-2025,23,24.623058,0.008954219,1.0,0,29
drill_4mm_15_batch_01_collet_1_06-02-2025,24,26.747189,0.008954219,1.0,0,29
drill_4mm_15_batch_01_collet_1_06-02-2025,25,26.583578,0.008954219,1.0,0,29
drill_4mm_15_batch_01_collet_1_06-02-2025,26,24.297895,0.008954219,1.0,0,29
drill_4mm_15_batch_01_collet_1_06-02-2025,27,23.579714,0.008954219,1.0,0,29
drill_4mm_15_batch_01_collet_1_06-02-2025,28,29.34111,0.008954219,1.0,0,29
drill_4mm_15_batch_01_collet_1_06-02-2025,29,31.632656,0.008954219,1.0,0,29
drill_4mm_15_batch_01_collet_1_06-02-2025,30,26.545832,0.008954219,1.0,0,29
drill_4mm_15_batch_01_collet_1_06-02-2025,31,4.6511893,0.008954219,1.0,0,29
drill_4mm_15_batch_01_collet_1_06-02-2025,32,15.101903,0.008954219,1.0,0,29
drill_4mm_15_batch_01_collet_1_06-02-2025,33,22.533087,0.008954219,1.0,0,29
drill_4mm_15_batch_01_collet_1_06-02-2025,34,19.423893,0.008954219,1.0,0,29
drill_4mm_15_batch_01_collet_1_06-02-2025,35,18.820257,0.008954219,1.0,0,29
drill_4mm_15_batch_01_collet_1_06-02-2025,36,19.469168,0.008954219,1.0,0,29
drill_4mm_15_batch_01_collet_1_06-02-2025,37,13.9752865,0.008954219,1.0,1,29
drill_4mm_15_batch_01_collet_1_06-02-2025,38,12.86799,0.008954219,1.0,1,29
drill_4mm_15_batch_01_collet_1_06-02-2025,39,6.8314567,0.008954219,1.0,1,29
drill_4mm_15_batch_01_collet_1_06-02-2025,40,13.159151,0.008954219,1.0,1,29
drill_4mm_15_batch_01_collet_1_06-02-2025,41,21.495321,0.008954219,1.0,1,29
drill_4mm_15_batch_01_collet_1_06-02-2025,42,19.362314,0.008954219,1.0,1,29
drill_4mm_15_batch_01_collet_1_06-02-2025,43,7.0078387,0.008954219,1.0,1,29
drill_4mm_15_batch_01_collet_1_06-02-2025,44,15.242162,0.008954219,1.0,1,29
drill_4mm_16_batch_01_collet_1_06-02-2025,1,3.957059e-05,0.0060666236,0.0,0,23
drill_4mm_16_batch_01_collet_1_06-02-2025,2,5.9869846e-05,0.0060666236,0.0,0,23
drill_4mm_16_batch_01_collet_1_06-02-2025,3,0.0060753524,0.0060666236,0.0,0,23
drill_4mm_16_batch_01_collet_1_06-02-2025,4,0.00563891,0.0060666236,0.0,0,23
drill_4mm_16_batch_01_collet_1_06-02-2025,5,8.710346e-05,0.0060666236,0.0,0,23
drill_4mm_16_batch_01_collet_1_06-02-2025,6,4.2484713,0.0060666236,0.0,0,23
drill_4mm_16_batch_01_collet_1_06-02-2025,7,7.4812856,0.0060666236,0.0,0,23
drill_4mm_16_batch_01_collet_1_06-02-2025,8,3.3128238,0.0060666236,0.0,0,23
drill_4mm_16_batch_01_collet_1_06-02-2025,9,6.429896,0.0060666236,0.0,0,23
drill_4mm_16_batch_01_collet_1_06-02-2025,10,8.657914,0.0060666236,0.0,0,23
drill_4mm_16_batch_01_collet_1_06-02-2025,11,9.404435,0.0060666236,0.0,0,23
drill_4mm_16_batch_01_collet_1_06-02-2025,12,9.034978,0.0060666236,0.0,0,23
drill_4mm_16_batch_01_collet_1_06-02-2025,13,10.862449,0.0060666236,0.0,0,23
drill_4mm_16_batch_01_collet_1_06-02-2025,14,15.42479,0.0060666236,0.0,0,23
drill_4mm_16_batch_01_collet_1_06-02-2025,15,11.389401,0.0060666236,1.0,0,23
drill_4mm_16_batch_01_collet_1_06-02-2025,16,16.033077,0.0060666236,1.0,0,23
drill_4mm_16_batch_01_collet_1_06-02-2025,17,21.867706,0.0060666236,1.0,0,23
drill_4mm_16_batch_01_collet_1_06-02-2025,18,16.15103,0.0060666236,1.0,0,23
drill_4mm_16_batch_01_collet_1_06-02-2025,19,19.507336,0.0060666236,1.0,0,23
drill_4mm_16_batch_01_collet_1_06-02-2025,20,22.930502,0.0060666236,1.0,0,23
drill_4mm_16_batch_01_collet_1_06-02-2025,21,18.96086,0.0060666236,1.0,0,23
drill_4mm_16_batch_01_collet_1_06-02-2025,22,23.964504,0.0060666236,1.0,0,23
drill_4mm_16_batch_01_collet_1_06-02-2025,23,20.511272,0.0060666236,1.0,0,23
drill_4mm_16_batch_01_collet_1_06-02-2025,24,20.050919,0.0060666236,1.0,0,23
drill_4mm_16_batch_01_collet_1_06-02-2025,25,20.139662,0.0060666236,1.0,0,23
drill_4mm_16_batch_01_collet_1_06-02-2025,26,20.548786,0.0060666236,1.0,0,23
drill_4mm_16_batch_01_collet_1_06-02-2025,27,22.312159,0.0060666236,1.0,0,23
drill_4mm_16_batch_01_collet_1_06-02-2025,28,24.605062,0.0060666236,1.0,0,23
drill_4mm_16_batch_01_collet_1_06-02-2025,29,26.572777,0.0060666236,1.0,0,23
drill_4mm_16_batch_01_collet_1_06-02-2025,30,11.461014,0.0060666236,1.0,0,23
drill_4mm_16_batch_01_collet_1_06-02-2025,31,15.793182,0.0060666236,1.0,0,23
drill_4mm_16_batch_01_collet_1_06-02-2025,32,14.570757,0.0060666236,1.0,1,23
drill_4mm_16_batch_01_collet_1_06-02-2025,33,24.114117,0.0060666236,1.0,1,23
drill_4mm_16_batch_01_collet_1_06-02-2025,34,12.534715,0.0060666236,1.0,1,23
drill_4mm_16_batch_01_collet_1_06-02-2025,35,12.85174,0.0060666236,1.0,1,23
drill_4mm_16_batch_01_collet_1_06-02-2025,36,14.852764,0.0060666236,1.0,1,23
drill_4mm_16_batch_01_collet_1_06-02-2025,37,13.003044,0.0060666236,1.0,1,23
drill_4mm_16_batch_01_collet_1_06-02-2025,38,16.351677,0.0060666236,1.0,1,23
drill_4mm_17_batch_01_collet_1_06-02-2025,1,0.00016033536,0.011625996,0.0,0,4
drill_4mm_17_batch_01_collet_1_06-02-2025,2,0.00021857438,0.011625996,0.0,0,4
drill_4mm_17_batch_01_collet_1_06-02-2025,3,0.0017899312,0.011625996,0.0,0,4
drill_4mm_17_batch_01_collet_1_06-02-2025,4,0.011813154,0.011625996,0.0,0,4
drill_4mm_17_batch_01_collet_1_06-02-2025,5,0.0024552208,0.011625996,0.0,0,4
drill_4mm_17_batch_01_collet_1_06-02-2025,6,0.43565536,0.011625996,0.0,0,4
drill_4mm_17_batch_01_collet_1_06-02-2025,7,0.84483683,0.011625996,0.0,0,4
drill_4mm_17_batch_01_collet_1_06-02-2025,8,0.98861134,0.011625996,0.0,0,4
drill_4mm_17_batch_01_collet_1_06-02-2025,9,3.4816284,0.011625996,0.0,0,4
drill_4mm_17_batch_01_collet_1_06-02-2025,10,3.2129688,0.011625996,0.0,0,4
drill_4mm_17_batch_01_collet_1_06-02-2025,11,2.1987967,0.011625996,0.0,0,4
drill_4mm_17_batch_01_collet_1_06-02-2025,12,2.3751078,0.011625996,0.0,0,4
drill_4mm_17_batch_01_collet_1_06-02-2025,13,6.4998045,0.011625996,0.0,0,4
drill_4mm_17_batch_01_collet_1_06-02-2025,14,5.687418,0.011625996,0.0,0,4
drill_4mm_17_batch_01_collet_1_06-02-2025,15,3.3736897,0.011625996,1.0,0,4
drill_4mm_17_batch_01_collet_1_06-02-2025,16,9.188594,0.011625996,1.0,0,4
drill_4mm_17_batch_01_collet_1_06-02-2025,17,3.326839,0.011625996,1.0,1,4
drill_4mm_17_batch_01_collet_1_06-02-2025,18,4.010032,0.011625996,1.0,1,4
drill_4mm_17_batch_01_collet_1_06-02-2025,19,6.2762647,0.011625996,1.0,1,4
drill_4mm_18_batch_01_collet_1_07-02-2025,1,0.0009940856,0.0017466358,0.0,0,66
drill_4mm_18_batch_01_collet_1_07-02-2025,2,0.0007351248,0.0017466358,0.0,0,66
drill_4mm_18_batch_01_collet_1_07-02-2025,3,0.001761994,0.0017466358,0.0,0,66
drill_4mm_18_batch_01_collet_1_07-02-2025,4,0.00016049786,0.0017466358,0.0,0,66
drill_4mm_18_batch_01_collet_1_07-02-2025,5,0.000622775,0.0017466358,0.0,0,66
drill_4mm_18_batch_01_collet_1_07-02-2025,6,2.0488942,0.0017466358,0.0,0,66
drill_4mm_18_batch_01_collet_1_07-02-2025,7,0.8043157,0.0017466358,0.0,0,66
drill_4mm_18_batch_01_collet_1_07-02-2025,8,1.5737158,0.0017466358,0.0,0,66
drill_4mm_18_batch_01_collet_1_07-02-2025,9,2.1922238,0.0017466358,0.0,0,66
drill_4mm_18_batch_01_collet_1_07-02-2025,10,2.3839092,0.0017466358,0.0,0,66
drill_4mm_18_batch_01_collet_1_07-02-2025,11,2.8542614,0.0017466358,0.0,0,66
drill_4mm_18_batch_01_collet_1_07-02-2025,12,3.1713958,0.0017466358,0.0,0,66
drill_4mm_18_batch_01_collet_1_07-02-2025,13,4.6639686,0.0017466358,0.0,0,66
drill_4mm_18_batch_01_collet_1_07-02-2025,14,4.067277,0.0017466358,0.0,0,66
drill_4mm_18_batch_01_collet_1_07-02-2025,15,5.197118,0.0017466358,1.0,0,66
drill_4mm_18_batch_01_collet_1_07-02-2025,16,6.2229185,0.0017466358,1.0,0,66
drill_4mm_18_batch_01_collet_1_07-02-2025,17,5.1560526,0.0017466358,1.0,0,66
drill_4mm_18_batch_01_collet_1_07-02-2025,18,6.031362,0.0017466358,1.0,0,66
drill_4mm_18_batch_01_collet_1_07-02-2025,19,6.636505,0.0017466358,1.0,0,66
drill_4mm_18_batch_01_collet_1_07-02-2025,20,5.9580407,0.0017466358,1.0,0,66
drill_4mm_18_batch_01_collet_1_07-02-2025,21,6.3081474,0.0017466358,1.0,0,66
drill_4mm_18_batch_01_collet_1_07-02-2025,22,6.131055,0.0017466358,1.0,0,66
drill_4mm_18_batch_01_collet_1_07-02-2025,23,5.8262277,0.0017466358,1.0,0,66
drill_4mm_18_batch_01_collet_1_07-02-2025,24,6.007616,0.0017466358,1.0,0,66
drill_4mm_18_batch_01_collet_1_07-02-2025,25,6.780304,0.0017466358,1.0,0,66
drill_4mm_18_batch_01_collet_1_07-02-2025,26,5.0409045,0.0017466358,1.0,0,66
drill_4mm_18_batch_01_collet_1_07-02-2025,27,4.6017976,0.0017466358,1.0,0,66
drill_4mm_18_batch_01_collet_1_07-02-2025,28,5.0365715,0.0017466358,1.0,0,66
drill_4mm_18_batch_01_collet_1_07-02-2025,29,5.4782834,0.0017466358,1.0,0,66
drill_4mm_18_batch_01_collet_1_07-02-2025,30,8.120381,0.0017466358,1.0,0,66
drill_4mm_18_batch_01_collet_1_07-02-2025,31,5.4112725,0.0017466358,1.0,0,66
drill_4mm_18_batch_01_collet_1_07-02-2025,32,5.3126,0.0017466358,1.0,0,66
drill_4mm_18_batch_01_collet_1_07-02-2025,33,6.689105,0.0017466358,1.0,0,66
drill_4mm_18_batch_01_collet_1_07-02-2025,34,4.160375,0.0017466358,1.0,0,66
drill_4mm_18_batch_01_collet_1_07-02-2025,35,5.873319,0.0017466358,1.0,0,66
drill_4mm_18_batch_01_collet_1_07-02-2025,36,5.62388,0.0017466358,1.0,0,66
drill_4mm_18_batch_01_collet_1_07-02-2025,37,10.571556,0.0017466358,1.0,0,66
drill_4mm_18_batch_01_collet_1_07-02-2025,38,9.889068,0.0017466358,1.0,0,66
drill_4mm_18_batch_01_collet_1_07-02-2025,39,8.782542,0.0017466358,1.0,0,66
drill_4mm_18_batch_01_collet_1_07-02-2025,40,10.978917,0.0017466358,1.0,0,66
drill_4mm_18_batch_01_collet_1_07-02-2025,41,10.407075,0.0017466358,1.0,0,66
drill_4mm_18_batch_01_collet_1_07-02-2025,42,12.312459,0.0017466358,1.0,0,66
drill_4mm_18_batch_01_collet_1_07-02-2025,43,13.516085,0.0017466358,1.0,0,66
drill_4mm_18_batch_01_collet_1_07-02-2025,44,15.645534,0.0017466358,1.0,0,66
drill_4mm_18_batch_01_collet_1_07-02-2025,45,10.66598,0.0017466358,1.0,0,66
drill_4mm_18_batch_01_collet_1_07-02-2025,46,12.713335,0.0017466358,1.0,0,66
drill_4mm_18_batch_01_collet_1_07-02-2025,47,16.908901,0.0017466358,1.0,0,66
drill_4mm_18_batch_01_collet_1_07-02-2025,48,20.730768,0.0017466358,1.0,0,66
drill_4mm_18_batch_01_collet_1_07-02-2025,49,18.53387,0.0017466358,1.0,0,66
drill_4mm_18_batch_01_collet_1_07-02-2025,50,13.311654,0.0017466358,1.0,0,66
drill_4mm_18_batch_01_collet_1_07-02-2025,51,23.171804,0.0017466358,1.0,0,66
drill_4mm_18_batch_01_collet_1_07-02-2025,52,11.981995,0.0017466358,1.0,0,66
drill_4mm_18_batch_01_collet_1_07-02-2025,53,13.258997,0.0017466358,1.0,0,66
drill_4mm_18_batch_01_collet_1_07-02-2025,54,14.005479,0.0017466358,1.0,0,66
